cl.from	cl.to	Freq	cl.from.total	cl.to.total	odds	pval.log	frac	cl.from.label	cl.to.label
10	18	1	82554	181	0.26222380877234613	-0.021414540427147993	1.2113283426605616e-5	dividing_6	ipc_13
12	18	29	212799	181	2.9501130408149274	-15.500868422620723	1.3627883589678523e-4	dividing_8	ipc_13
13	18	1	113433	181	0.1908406223003206	-0.004917346447826774	8.815776714007387e-6	dividing_9	ipc_13
17	18	6	690	181	188.2402113860197	-27.386706867383655	0.008695652173913044	ipc_12	ipc_13
18	18	14	194	181	1562.1996924303696	-92.20155499698642	0.07216494845360824	ipc_13	ipc_13
21	18	5	330305	181	0.32769144138587464	-4.804835948580083e-4	1.513752440925811e-5	ipc_3	ipc_13
23	18	1	44634	181	0.48500300912739763	-0.13435080576307207	2.240444504189631e-5	ipc_5	ipc_13
28	18	1	236376	181	0.09158131244031655	-1.2842376007652297e-5	4.230547940569262e-6	neuron_1	ipc_13
37	18	1	270	181	80.17638633108245	-4.39040173621677	0.003703703703703704	neuron_18	ipc_13
53	18	1	11970	181	1.8084899172424616	-0.8550963253046195	8.35421888053467e-5	opc_3	ipc_13
54	18	4	838	181	103.32994897084613	-16.25524276362005	0.00477326968973747	opc_4	ipc_13
57	18	1	6913	181	3.131437047503583	-1.2961487859468586	1.4465499783017504e-4	opc_7	ipc_13
59	18	2	87557	181	0.49448072248688885	-0.08986034439674899	2.2842262754548465e-5	opc_9	ipc_13
60	18	7	598	181	253.40028455810344	-33.82422124219655	0.011705685618729096	rg_1	ipc_13
61	18	9	139657	181	1.3950508659396263	-1.612742873320989	6.444360110842994e-5	rg_10	ipc_13
62	18	2	162981	181	0.2656459870707906	-0.00405848939024081	1.2271369055288654e-5	rg_11	ipc_13
64	18	1	39779	181	0.5441972978051802	-0.17162987296988425	2.513889238040172e-5	rg_13	ipc_13
67	18	2	420	181	103.0839252828203	-8.598584669661227	0.004761904761904762	rg_16	ipc_13
70	18	1	240	181	90.19843462246777	-4.50749698330984	0.004166666666666667	rg_2	ipc_13
71	18	26	15790	181	35.64523318835965	-71.9735367041307	0.0016466117796073464	rg_3	ipc_13
72	18	1	1215	181	17.81697474024055	-2.9079104239854088	8.230452674897119e-4	rg_4	ipc_13
73	18	4	1574	181	55.013022387273864	-13.757015447048005	0.0025412960609911056	rg_5	ipc_13
74	18	36	13438	181	57.9933379325883	-117.14843428529345	0.0026789700848340527	rg_6	ipc_13
75	18	1	856	181	25.28928073527134	-3.249957074115641	0.0011682242990654205	rg_7	ipc_13
76	18	13	99557	181	2.82671350103056	-7.119607513322409	1.3057846258927047e-4	rg_8	ipc_13
3	19	10	572	327	209.48119159128333	-45.78429907520552	0.017482517482517484	dividing_10	ipc_14
6	19	4	10953	327	4.375905837312666	-4.267744343530428	3.6519674974892725e-4	dividing_2	ipc_14
7	19	2	10493	327	2.283870038887145	-1.5206103786771772	1.906032593157343e-4	dividing_3	ipc_14
8	19	70	11621	327	72.17646425707757	-241.5104274470408	0.006023578005335169	dividing_4	ipc_14
10	19	1	82554	327	0.14514528864769008	-9.461741974015302e-4	1.2113283426605616e-5	dividing_6	ipc_14
12	19	74	212799	327	4.166805237654238	-57.56163929268872	3.477459950469692e-4	dividing_8	ipc_14
13	19	16	113433	327	1.690135908812625	-3.48978145317065	1.410524274241182e-4	dividing_9	ipc_14
19	19	51	405	327	1508.8852644693623	-332.590785099319	0.1259259259259259	ipc_14	ipc_14
21	19	1	330305	327	0.03627654488736594	-3.110244783921615e-13	3.027504881851622e-6	ipc_3	ipc_14
23	19	74	44634	327	19.865841909028635	-162.1318196278262	0.0016579289331003272	ipc_5	ipc_14
24	19	2	153370	327	0.15625381963906118	-3.056504804943796e-5	1.3040359913933625e-5	ipc_6	ipc_14
25	19	9	135455	327	0.796138329564746	-0.22479682503251072	6.644273005795282e-5	ipc_7	ipc_14
59	19	1	87557	327	0.13685169842527048	-6.173571129346602e-4	1.1421131377274232e-5	opc_9	ipc_14
61	19	1	139657	327	0.08579823538398652	-7.007454285245458e-6	7.160400123158882e-6	rg_10	ipc_14
74	19	1	13438	327	0.8916746658000749	-0.39326919019557216	7.44158356898348e-5	rg_6	ipc_14
76	19	10	99557	327	1.2035642053317603	-1.1357647250418679	1.0044497122251574e-4	rg_8	ipc_14
6	20	1	10953	327	1.0939764593281665	-0.5114101336842114	9.129918743723181e-5	dividing_2	ipc_2
7	20	1	10493	327	1.1419350194435725	-0.5379627613970309	9.530162965786715e-5	dividing_3	ipc_2
8	20	12	11621	327	12.373108158356155	-21.424966529767676	0.0010326133723431719	dividing_4	ipc_2
10	20	1	82554	327	0.14514528864769008	-9.461741974015302e-4	1.2113283426605616e-5	dividing_6	ipc_2
12	20	28	212799	327	1.576629008842144	-4.384174867105735	1.315795656934478e-4	dividing_8	ipc_2
14	20	8	629	327	152.39839947880964	-34.35696386580915	0.012718600953895072	ipc_1	ipc_2
16	20	12	659	327	218.19103172724869	-55.145764592669416	0.018209408194233688	ipc_11	ipc_2
20	20	49	418	327	1404.6265162489208	-315.7383325925698	0.11722488038277512	ipc_2	ipc_2
21	20	24	330305	327	0.8706370772967826	-0.2380640709816983	7.266011716443893e-5	ipc_3	ipc_2
22	20	28	898	327	373.61367088262733	-142.117354684832	0.031180400890868598	ipc_4	ipc_2
23	20	15	44634	327	4.026859846424723	-11.825475191002923	3.360666756284447e-4	ipc_5	ipc_2
24	20	20	153370	327	1.5625381963906118	-3.3678788130195345	1.3040359913933625e-4	ipc_6	ipc_2
25	20	9	135455	327	0.796138329564746	-0.22479682503251072	6.644273005795282e-5	ipc_7	ipc_2
27	20	37	1363	327	325.2721892030756	-182.46462198824514	0.02714600146735143	ipc_9	ipc_2
59	20	9	87557	327	1.2316652858274342	-1.169019670349093	1.027901823954681e-4	opc_9	ipc_2
61	20	25	139657	327	2.1449558845996632	-7.971119949393068	1.7901000307897206e-4	rg_10	ipc_2
62	20	7	162981	327	0.5146383266340853	-0.016551315593038383	4.294979169351029e-5	rg_11	ipc_2
63	20	9	5520	327	19.53639808536099	-20.29687234069762	0.0016304347826086956	rg_12	ipc_2
74	20	1	13438	327	0.8916746658000749	-0.39326919019557216	7.44158356898348e-5	rg_6	ipc_2
76	20	26	99557	327	3.129266933862577	-14.643861070464238	2.6115692517854095e-4	rg_8	ipc_2
77	20	5	81059	327	0.7391112744433935	-0.21396870318628788	6.168346513033716e-5	rg_9	ipc_2
1	21	3	4201	336029	0.008326847879508341	-1.6375019606584752e-159	7.141156867412521e-4	cr_1	ipc_3
3	21	3	572	336029	0.061155748150025425	-7.913737585327727e-20	0.005244755244755245	dividing_10	ipc_3
4	21	10	467	336029	0.24968656632273054	-1.2399666156557176e-9	0.021413276231263382	dividing_11	ipc_3
6	21	32	10953	336029	0.03406661231741883	-0	0.002921573997991418	dividing_2	ipc_3
7	21	21	10493	336029	0.023336282816420646	-0	0.0020013342228152103	dividing_3	ipc_3
8	21	64	11621	336029	0.06421678077836476	-0	0.005507271319163583	dividing_4	ipc_3
10	21	105	82554	336029	0.014830754148357548	-0	0.0012718947597935896	dividing_6	ipc_3
11	21	2	630	336029	0.03701702427705243	-1.756390169288392e-23	0.0031746031746031746	dividing_7	ipc_3
12	21	2728	212799	336029	0.14948129127372167	-0	0.012819609114704486	dividing_8	ipc_3
13	21	10	113433	336029	0.0010279515350269776	-0	8.815776714007388e-5	dividing_9	ipc_3
14	21	122	629	336029	2.261628367197337	-38.43835447406329	0.19395866454689983	ipc_1	ipc_3
15	21	220	376	336029	6.822552612765249	-302.3656980646014	0.5851063829787234	ipc_10	ipc_3
16	21	113	659	336029	1.9994248545397286	-27.148636729462726	0.17147192716236723	ipc_11	ipc_3
17	21	104	690	336029	1.757503935240924	-17.88630175426655	0.15072463768115943	ipc_12	ipc_3
18	21	15	194	336029	0.9015744314900656	-0.3575395400076201	0.07731958762886598	ipc_13	ipc_3
19	21	12	405	336029	0.3454922265858227	-1.233716306363778e-6	0.02962962962962963	ipc_14	ipc_3
20	21	47	418	336029	1.3110934077075627	-3.346716208605912	0.11244019138755981	ipc_2	ipc_3
21	21	230409	330305	336029	8.133853551097266	-467688.7056215089	0.6975643723225504	ipc_3	ipc_3
22	21	215	898	336029	2.7917349322532026	-98.20009088117125	0.23942093541202672	ipc_4	ipc_3
23	21	2004	44634	336029	0.5235328840151481	-1.9625044011633672e-251	0.04489850786396021	ipc_5	ipc_3
24	21	30788	153370	336029	2.3407396830162055	-10249.102014016938	0.2007433005150942	ipc_6	ipc_3
25	21	3281	135455	336029	0.28243807792770914	-0	0.024222066368904803	ipc_7	ipc_3
26	21	7	780	336029	0.10464428016782129	-9.57607241540996e-23	0.008974358974358974	ipc_8	ipc_3
27	21	319	1363	336029	2.729021045106099	-138.87579057390263	0.23404255319148937	ipc_9	ipc_3
28	21	2319	236376	336029	0.11439562806301251	-0	0.00981064067418012	neuron_1	ipc_3
30	21	35	15376	336029	0.026542188648185683	-0	0.0022762747138397503	neuron_11	ipc_3
31	21	5	6207	336029	0.009392913361746025	-6.084851231915565e-233	8.055421298533913e-4	neuron_12	ipc_3
32	21	13	103804	336029	0.0014602974299114649	-0	1.2523602173326653e-4	neuron_13	ipc_3
33	21	18	643	336029	0.3264176168754079	-5.349922996491103e-10	0.027993779160186624	neuron_14	ipc_3
34	21	14496	65078	336029	2.597323472369278	-5763.093721938673	0.2227480869110913	neuron_15	ipc_3
35	21	325	915	336029	4.141658863784964	-259.36908413923743	0.3551912568306011	neuron_16	ipc_3
37	21	59	270	336029	2.548005171070442	-24.519787610039288	0.21851851851851853	neuron_18	ipc_3
38	21	294	5930	336029	0.5781022965089081	-2.5474471694834485e-27	0.04957841483979764	neuron_2	ipc_3
39	21	4	24003	336029	0.0019431508806851668	-0	1.6664583593717453e-4	neuron_3	ipc_3
40	21	352	35994	336029	0.11403144001332371	-0	0.009779407679057621	neuron_4	ipc_3
41	21	162	85227	336029	0.022164088245016082	-0	0.0019008060825794642	neuron_5	ipc_3
42	21	3069	448274	336029	0.07982986513711766	-0	0.0068462592075382465	neuron_6	ipc_3
43	21	196	171309	336029	0.013340986631555944	-0	0.0011441313649603931	neuron_7	ipc_3
44	21	146	501093	336029	0.0033973991783993016	-0	2.913630803064501e-4	neuron_8	ipc_3
45	21	40715	377351	336029	1.2581168863568926	-1229.0624797366327	0.1078968917533013	neuron_9	ipc_3
46	21	4	1215	336029	0.03838802517620252	-1.2113128427381981e-42	0.0032921810699588477	opc_1	ipc_3
49	21	6	375	336029	0.18656580235634426	-1.2662062790032146e-9	0.016	opc_12	ipc_3
53	21	181	11970	336029	0.17631793142490762	-4.208176956011816e-248	0.015121136173767752	opc_3	ipc_3
54	21	30	838	336029	0.41743541696676073	-2.3960899387897027e-9	0.03579952267303103	opc_4	ipc_3
55	21	25	770	336029	0.3785832028334908	-7.104404922932244e-10	0.032467532467532464	opc_5	ipc_3
57	21	6	6913	336029	0.01012037840064069	-3.5133211827465497e-258	8.679299869810502e-4	opc_7	ipc_3
58	21	6	2775	336029	0.025211594913019494	-8.091236230014881e-99	0.002162162162162162	opc_8	ipc_3
59	21	1354	87557	336029	0.18031831863135594	-0	0.01546421188482931	opc_9	ipc_3
60	21	33	598	336029	0.6434648283611372	-0.0018466618615114434	0.05518394648829431	rg_1	ipc_3
61	21	667	139657	336029	0.05568973904444532	-0	0.004775986882146975	rg_10	ipc_3
62	21	13	162981	336029	9.300759868606138e-4	-0	7.976389885937624e-5	rg_11	ipc_3
63	21	1	5520	336029	0.0021123845375491876	-7.802477960867677e-216	1.8115942028985507e-4	rg_12	ipc_3
67	21	1	420	336029	0.02776276820778932	-4.408105972877052e-17	0.002380952380952381	rg_16	ipc_3
69	21	2	598	336029	0.038997868385523465	-2.942056141400398e-22	0.0033444816053511705	rg_18	ipc_3
70	21	2	240	336029	0.09716968872726262	-1.0602892100147683e-8	0.008333333333333333	rg_2	ipc_3
71	21	495	15790	336029	0.36554018431915136	-6.099561473218432e-171	0.03134895503483217	rg_3	ipc_3
74	21	67	13438	336029	0.05813694726649735	-0	0.0049858609912189315	rg_6	ipc_3
75	21	1	856	336029	0.013621918980457377	-4.607732590447124e-34	0.0011682242990654205	rg_7	ipc_3
76	21	285	99557	336029	0.03337990653065462	-0	0.0028626816798416987	rg_8	ipc_3
77	21	8	81059	336029	0.0011508025164160935	-0	9.869354420853946e-5	rg_9	ipc_3
2	22	2	1816	909	4.747217012450144	-2.6986430808565056	0.0011013215859030838	dividing_1	ipc_4
7	22	2	10493	909	0.821590212008907	-0.3575339659577937	1.906032593157343e-4	dividing_3	ipc_4
8	22	31	11621	909	11.498551283576857	-50.4213563996844	0.0026675845452198608	dividing_4	ipc_4
10	22	1	82554	909	0.05221398172474659	-3.913382248449608e-9	1.2113283426605616e-5	dividing_6	ipc_4
12	22	40	212799	909	0.8102431021395271	-0.07321620577693332	1.8797080813349687e-4	dividing_8	ipc_4
14	22	58	629	909	397.4681029311198	-296.77878156211915	0.09220985691573927	ipc_1	ipc_4
15	22	16	376	909	183.42438499169066	-70.232869838633	0.0425531914893617	ipc_10	ipc_4
16	22	14	659	909	91.57302376671659	-51.861451796927184	0.021244309559939303	ipc_11	ipc_4
20	22	28	418	909	288.7398213505561	-134.65224099101874	0.06698564593301436	ipc_2	ipc_4
21	22	191	330305	909	2.4925458350167378	-71.34302813323941	5.782534324336598e-4	ipc_3	ipc_4
22	22	172	898	909	825.6139912432224	-1021.6347566617236	0.1915367483296214	ipc_4	ipc_4
23	22	21	44634	909	2.0280488863511974	-6.103733101050333	4.7049334587982255e-4	ipc_5	ipc_4
24	22	128	153370	909	3.5974476759144913	-79.53759352746977	8.34583034491752e-4	ipc_6	ipc_4
25	22	46	135455	909	1.4638201629767642	-4.875372753894062	3.395961758517589e-4	ipc_7	ipc_4
27	22	100	1363	909	316.24893964084595	-488.51164651401666	0.07336757153338225	ipc_9	ipc_4
59	22	11	87557	909	0.5415352686861362	-0.008595579099918559	1.2563244515001657e-4	opc_9	ipc_4
61	22	6	139657	909	0.18518827043276304	-1.9335227484350146e-9	4.296240073895329e-5	rg_10	ipc_4
62	22	1	162981	909	0.026447702783175528	-1.6820632682221136e-17	6.135684527644327e-6	rg_11	ipc_4
63	22	12	5520	909	9.370593581097241	-18.264711622840277	0.002173913043478261	rg_12	ipc_4
76	22	29	99557	909	1.2555994894566649	-2.0489871351046123	2.9129041654529564e-4	rg_8	ipc_4
2	23	1	1816	41341	0.052190564624914504	-4.290614842618085e-9	5.506607929515419e-4	dividing_1	ipc_5
3	23	40	572	41341	6.62783673838075	-45.321178105677824	0.06993006993006994	dividing_10	ipc_5
6	23	148	10953	41341	1.280667732412035	-6.22993303926555	0.013512279740710308	dividing_2	ipc_5
7	23	443	10493	41341	4.0013993094413625	-292.3922668095642	0.04221862193843515	dividing_3	ipc_5
8	23	570	11621	41341	4.648782140482015	-443.5909289265741	0.04904913518630066	dividing_4	ipc_5
9	23	4	32297	41341	0.011738311961958662	-2.814259449672479e-143	1.238505124314952e-4	dividing_5	ipc_5
10	23	144	82554	41341	0.16532259383765344	-2.354193399252941e-210	0.0017443128134312087	dividing_6	ipc_5
12	23	3058	212799	41341	1.3619957042436628	-145.80569027698795	0.014370368281805835	dividing_8	ipc_5
13	23	73	113433	41341	0.060994585096009676	-0	6.435517001225393e-4	dividing_9	ipc_5
14	23	11	629	41341	1.6574860396618316	-2.608394058725415	0.017488076311605722	ipc_1	ipc_5
15	23	2	376	41341	0.5041386455257698	-0.09742138719726252	0.005319148936170213	ipc_10	ipc_5
16	23	3	659	41341	0.43146311999474085	-0.030552175609918516	0.004552352048558422	ipc_11	ipc_5
17	23	4	690	41341	0.5494380600512738	-0.06963106664299926	0.005797101449275362	ipc_12	ipc_5
18	23	1	194	41341	0.4885467286538388	-0.136659737886374	0.005154639175257732	ipc_13	ipc_5
19	23	87	405	41341	20.359732558566648	-191.72439533073262	0.21481481481481482	ipc_14	ipc_5
20	23	7	418	41341	1.5871924820859165	-1.854244055460213	0.01674641148325359	ipc_2	ipc_5
21	23	815	330305	41341	0.23385696028657893	-0	0.002467416478709072	ipc_3	ipc_5
22	23	4	898	41341	0.4221740105071035	-0.0148638241517214	0.004454342984409799	ipc_4	ipc_5
23	23	23260	44634	41341	49.39144598841082	-83313.55206382669	0.5211273916745083	ipc_5	ipc_5
24	23	902	153370	41341	0.5574089779857726	-3.6717680608564926e-88	0.005881202321184065	ipc_6	ipc_5
25	23	9517	135455	41341	6.659059082500649	-11100.462418361083	0.07025949577350411	ipc_7	ipc_5
26	23	52	780	41341	6.318537690589649	-56.083330814389555	0.06666666666666667	ipc_8	ipc_5
27	23	20	1363	41341	1.3907272980021237	-2.386386228439859	0.014673514306676448	ipc_9	ipc_5
28	23	2	236376	41341	8.01926298429999e-4	-0	8.461095881138525e-6	neuron_1	ipc_5
34	23	1	65078	41341	0.0014563764307268928	-4.814961645419775e-303	1.5366175973447248e-5	neuron_15	ipc_5
40	23	1	35994	41341	0.002633162898228725	-2.6347335760372553e-167	2.778240817914097e-5	neuron_4	ipc_5
45	23	29	377351	41341	0.007283838907029522	-0	7.685152550278124e-5	neuron_9	ipc_5
49	23	4	375	41341	1.0109660304943437	-0.5815721265927097	0.010666666666666666	opc_12	ipc_5
53	23	1	11970	41341	0.007917967030814096	-5.949905688790093e-56	8.35421888053467e-5	opc_3	ipc_5
57	23	3	6913	41341	0.041130362516495614	-3.748402312899233e-29	4.339649934905251e-4	opc_7	ipc_5
58	23	2	2775	41341	0.06830851557394214	-4.990130787853055e-12	7.207207207207207e-4	opc_8	ipc_5
59	23	98	87557	41341	0.10608232814243046	-1.3323674705609163e-271	0.0011192708749728749	opc_9	ipc_5
61	23	246	139657	41341	0.16694762223358517	-0	0.001761458430297085	rg_10	ipc_5
69	23	3	598	41341	0.47547524427514076	-0.04989198001756988	0.005016722408026756	rg_18	ipc_5
71	23	57	15790	41341	0.34213741136505066	-1.4084711646085928e-23	0.003609879670677644	rg_3	ipc_5
74	23	13	13438	41341	0.09168885620367476	-1.7268954357454138e-45	9.674058639678524e-4	rg_6	ipc_5
76	23	1692	99557	41341	1.610780624036133	-175.9898777092841	0.016995289130849665	rg_8	ipc_5
77	23	23	81059	41341	0.02689270165254233	-0	2.837439395995509e-4	rg_9	ipc_5
3	24	10	572	155125	0.44158162546559004	-8.456304744552459e-4	0.017482517482517484	dividing_10	ipc_6
5	24	1	870	155125	0.029032722961645687	-5.436385943139124e-16	0.0011494252873563218	dividing_12	ipc_6
6	24	208	10953	155125	0.4796641602428014	-4.3937208092518707e-35	0.018990230986944218	dividing_2	ipc_6
7	24	82	10493	155125	0.19738820700312623	-2.9041739658418716e-92	0.007814733631945106	dividing_3	ipc_6
8	24	187	11621	155125	0.4064481282703844	-1.7862844260334797e-49	0.016091558385681094	dividing_4	ipc_6
10	24	7	82554	155125	0.0021417409554524585	-0	8.479298398623932e-5	dividing_6	ipc_6
12	24	434	212799	155125	0.05151422485941277	-0	0.002039483268248441	dividing_8	ipc_6
13	24	6	113433	155125	0.0013360381358140092	-0	5.2894660284044324e-5	dividing_9	ipc_6
14	24	162	629	155125	6.505360849307382	-186.4083585086046	0.2575516693163752	ipc_1	ipc_6
15	24	36	376	155125	2.4183640509541036	-13.50508472199345	0.09574468085106383	ipc_10	ipc_6
16	24	14	659	155125	0.536598733949688	-0.003174062114259834	0.021244309559939303	ipc_11	ipc_6
19	24	21	405	155125	1.3096983913809055	-2.046304500224391	0.05185185185185185	ipc_14	ipc_6
20	24	37	418	155125	2.2357974931468294	-12.010185006069571	0.08851674641148326	ipc_2	ipc_6
21	24	27903	330305	155125	2.1337462643767298	-7512.459605186749	0.0844764687183058	ipc_3	ipc_6
22	24	141	898	155125	3.9659734139254748	-98.63984855076745	0.15701559020044542	ipc_4	ipc_6
23	24	1829	44634	155125	1.0350347214737525	-2.6957767114005184	0.04097772998162835	ipc_5	ipc_6
24	24	98416	153370	155125	16.208107731656714	-258673.49798926737	0.6416900306448458	ipc_6	ipc_6
25	24	22352	135455	155125	4.168006338383026	-17125.426187568475	0.16501421136170685	ipc_7	ipc_6
26	24	67	780	155125	2.169637719787599	-19.08594054916006	0.0858974358974359	ipc_8	ipc_6
27	24	132	1363	155125	2.446161338896105	-45.26543323392127	0.09684519442406456	ipc_9	ipc_6
28	24	58	236376	155125	0.006197715506839279	-0	2.453717805530172e-4	neuron_1	ipc_6
31	24	1	6207	155125	0.00406935217925435	-1.0436654177272316e-109	1.6110842597067828e-4	neuron_12	ipc_6
32	24	2	103804	155125	4.866569491856142e-4	-0	1.926708026665639e-5	neuron_13	ipc_6
34	24	356	65078	155125	0.1381728841648622	-0	0.00547035864654722	neuron_15	ipc_6
35	24	10	915	155125	0.2760488412746639	-4.7176211050399926e-8	0.01092896174863388	neuron_16	ipc_6
39	24	27	24003	155125	0.02841222607045191	-0	0.0011248593925759281	neuron_3	ipc_6
42	24	10	448274	155125	5.634604946223013e-4	-0	2.230778497079911e-5	neuron_6	ipc_6
44	24	2	501093	155125	1.008134976007717e-4	-0	3.991275072691097e-6	neuron_8	ipc_6
45	24	2020	377351	155125	0.135211268375587	-0	0.005353106259159244	neuron_9	ipc_6
49	24	1	375	155125	0.06735591727101799	-2.6352182059539344e-7	0.0026666666666666666	opc_12	ipc_6
53	24	7	11970	155125	0.014771034489258332	-9.766895838096717e-198	5.847953216374269e-4	opc_3	ipc_6
55	24	1	770	155125	0.03280320646315812	-3.0906389856048653e-14	0.0012987012987012987	opc_5	ipc_6
58	24	4	2775	155125	0.03640860393028	-5.102547808859291e-44	0.0014414414414414415	opc_8	ipc_6
59	24	282	87557	155125	0.0813514425049985	-0	0.0032207590483913336	opc_9	ipc_6
61	24	96	139657	155125	0.01736263145962356	-0	6.873984118232527e-4	rg_10	ipc_6
62	24	1	162981	155125	1.5497799729190364e-4	-0	6.135684527644327e-6	rg_11	ipc_6
69	24	8	598	155125	0.3379059394867124	-4.69574946351305e-5	0.013377926421404682	rg_18	ipc_6
71	24	46	15790	155125	0.07358388682235975	-1.0677408854117614e-207	0.0029132362254591514	rg_3	ipc_6
74	24	1	13438	155125	0.0018796300771418179	-6.841577783130252e-237	7.44158356898348e-5	rg_6	ipc_6
76	24	143	99557	155125	0.03628033250960093	-0	0.0014363630884819752	rg_8	ipc_6
77	24	4	81059	155125	0.0012464239122926138	-0	4.934677210426973e-5	rg_9	ipc_6
2	25	1	1816	137030	0.015745531140323944	-8.26881888440901e-29	5.506607929515419e-4	dividing_1	ipc_7
3	25	38	572	137030	1.89959372890118	-8.727035032578202	0.06643356643356643	dividing_10	ipc_7
6	25	126	10953	137030	0.32893540157074447	-9.461511655049787e-55	0.011503697617091208	dividing_2	ipc_7
7	25	10	10493	137030	0.02725043795942846	-1.713997018376523e-145	9.530162965786714e-4	dividing_3	ipc_7
8	25	449	11621	137030	1.1047804976612943	-4.029898160447553	0.03863695034850701	dividing_4	ipc_7
10	25	14	82554	137030	0.004849121589645517	-0	1.6958596797247863e-4	dividing_6	ipc_7
12	25	1033	212799	137030	0.13880461252640106	-0	0.004854346120047557	dividing_8	ipc_7
13	25	7	113433	137030	0.0017645411111034532	-0	6.171043699805171e-5	dividing_9	ipc_7
14	25	36	629	137030	1.6365339329567858	-5.751526753541059	0.057233704292527825	ipc_1	ipc_7
15	25	12	376	137030	0.912570783537073	-0.40697667369557344	0.031914893617021274	ipc_10	ipc_7
16	25	5	659	137030	0.2169490481853436	-1.035602994788442e-6	0.007587253414264037	ipc_11	ipc_7
17	25	1	690	137030	0.04144041239250476	-2.14499720964913e-11	0.0014492753623188406	ipc_12	ipc_7
19	25	28	405	137030	1.9768611541313381	-7.434297027478186	0.0691358024691358	ipc_14	ipc_7
20	25	16	418	137030	1.0945027579264415	-0.9360230405815182	0.03827751196172249	ipc_2	ipc_7
21	25	2712	330305	137030	0.23477275518640744	-0	0.008210593239581598	ipc_3	ipc_7
22	25	59	898	137030	1.8786627934285847	-12.290488772511228	0.06570155902004454	ipc_4	ipc_7
23	25	12628	44634	137030	8.089877091631035	-17381.925275588645	0.2829233319890666	ipc_5	ipc_7
24	25	19658	153370	137030	3.6649839114571456	-12790.826093888174	0.1281736975940536	ipc_6	ipc_7
25	25	98109	135455	137030	20.71032755820909	-297486.7650271073	0.7242922003617438	ipc_7	ipc_7
26	25	587	780	137030	21.518731065815643	-1543.365267086708	0.7525641025641026	ipc_8	ipc_7
27	25	63	1363	137030	1.3216542382261056	-4.054551250308398	0.046221570066030816	ipc_9	ipc_7
28	25	14	236376	137030	0.001693549191591346	-0	5.922767116796968e-5	neuron_1	ipc_7
42	25	3	448274	137030	1.9135986841191963e-4	-0	6.692335491239733e-6	neuron_6	ipc_7
45	25	314	377351	137030	0.023793443634600363	-0	8.321165175128727e-4	neuron_9	ipc_7
53	25	6	11970	137030	0.014332774210941496	-5.893787259495623e-175	5.012531328320802e-4	opc_3	ipc_7
57	25	1	6913	137030	0.004136248307656341	-1.063531198861425e-107	1.4465499783017504e-4	opc_7	ipc_7
58	25	6	2775	137030	0.06182461524503414	-1.0893055728259022e-35	0.002162162162162162	opc_8	ipc_7
59	25	142	87557	137030	0.04637358070991031	-0	0.001621800655572941	opc_9	ipc_7
61	25	160	139657	137030	0.03275898471349467	-0	0.0011456640197054211	rg_10	ipc_7
62	25	2	162981	137030	3.508861100475305e-4	-0	1.2271369055288654e-5	rg_11	ipc_7
63	25	7	5520	137030	0.03626036084344167	-3.6556101412897895e-75	0.0012681159420289854	rg_12	ipc_7
69	25	4	598	137030	0.19126344181156044	-1.1043551694930224e-6	0.006688963210702341	rg_18	ipc_7
71	25	63	15790	137030	0.1140857964979216	-9.01580743913476e-160	0.003989867004433186	rg_3	ipc_7
74	25	1	13438	137030	0.0021278378144685434	-7.599234470819529e-209	7.44158356898348e-5	rg_6	ipc_7
76	25	693	99557	137030	0.1990373554217584	-0	0.006960836505720341	rg_8	ipc_7
77	25	22	81059	137030	0.007760587474780373	-0	2.714072465734835e-4	rg_9	ipc_7
8	26	3	11621	788	1.2836314618599185	-0.882080306842236	2.5815334308579296e-4	dividing_4	ipc_8
12	26	10	212799	788	0.2336646509659994	-2.016274499201495e-10	4.6992702033374217e-5	dividing_8	ipc_8
21	26	4	330305	788	0.060215381615069355	-4.773681484310868e-26	1.2110019527406487e-5	ipc_3	ipc_8
23	26	74	44634	788	8.243820183061375	-96.82339193848563	0.0016579289331003272	ipc_5	ipc_8
24	26	54	153370	788	1.750716971565065	-9.564316089247757	3.520897176762079e-4	ipc_6	ipc_8
25	26	574	135455	788	21.070723658015183	-1482.6342463249414	0.004237569672584991	ipc_7	ipc_8
26	26	61	780	788	388.864083040479	-310.65701658777635	0.0782051282051282	ipc_8	ipc_8
59	26	1	87557	788	0.0567899814531262	-1.8411815860730688e-8	1.1421131377274232e-5	opc_9	ipc_8
61	26	1	139657	788	0.035604090064166996	-3.785783284886455e-13	7.160400123158882e-6	rg_10	ipc_8
71	26	4	15790	788	1.2596226487881876	-0.9361952310735766	2.53324889170361e-4	rg_3	ipc_8
76	26	2	99557	788	0.09988971957956488	-3.347032077302309e-8	2.008899424450315e-5	rg_8	ipc_8
2	27	5	1816	1387	7.777974521119647	-7.537794923983286	0.0027533039647577094	dividing_1	ipc_9
6	27	12	10953	1387	3.094999009663825	-7.284969712409134	0.0010955902492467817	dividing_2	ipc_9
7	27	6	10493	1387	1.6153399481963153	-1.7620528296915876	5.718097779472029e-4	dividing_3	ipc_9
8	27	46	11621	1387	11.182185347151723	-72.6172313685401	0.003958351260648825	dividing_4	ipc_9
9	27	2	32297	1387	0.17493639322975238	-1.2924424659957739e-4	6.19252562157476e-5	dividing_5	ipc_9
10	27	16	82554	1387	0.5475127254540119	-0.002699775735643719	1.9381253482568986e-4	dividing_6	ipc_9
