cl.from	cl.to	Freq	cl.from.total	cl.to.total	odds	pval.log	frac	cl.from.label	cl.to.label
53	17	1235	153594	472392	0.17029084139242412	-0	0.008040678672343971	neuron_allocortex	dividing_neocortex
54	17	827	23448	472392	0.7469616214971591	-8.107459863433382e-20	0.03526953258273627	neuron_cerebellum	dividing_neocortex
55	17	267	59735	472392	0.09466315563895836	-0	0.004469741357663011	neuron_claustrum	dividing_neocortex
56	17	4031	370669	472392	0.23031653395882448	-0	0.010874931542697122	neuron_GE	dividing_neocortex
57	17	279	252060	472392	0.023442226391373975	-0	0.0011068793144489407	neuron_hypothalamus	dividing_neocortex
59	17	40477	3381730	472392	0.25349416728842644	-0	0.011969317479514923	neuron_neocortex	dividing_neocortex
60	17	574	99249	472392	0.12248540349264488	-0	0.005783433586232607	neuron_proneocortex	dividing_neocortex
61	17	332	138928	472392	0.05061122911549729	-0	0.002389727052861914	neuron_striatum	dividing_neocortex
62	17	403	270183	472392	0.03158970796119931	-0	0.0014915816317088789	neuron_thalamus	dividing_neocortex
63	17	224	5738	472392	0.8267725687537265	-0.0012156868971758162	0.03903799233182294	oligo_allocortex	dividing_neocortex
64	17	1	885	472392	0.023930695114552474	-2.562804345856377e-19	0.0011299435028248588	oligo_cerebellum	dividing_neocortex
65	17	106	3895	472392	0.5763641870850238	-7.38425491215096e-11	0.027214377406931965	oligo_claustrum	dividing_neocortex
66	17	53	26339	472392	0.04261624413789756	-0	0.00201222521735829	oligo_GE	dividing_neocortex
67	17	338	84471	472392	0.0847437443574254	-0	0.004001373252358798	oligo_hypothalamus	dividing_neocortex
68	17	63	2744	472392	0.486244863743394	-1.263181474832857e-11	0.02295918367346939	oligo_midbrain	dividing_neocortex
69	17	1945	99498	472392	0.41400333441935555	-0	0.019548131620736094	oligo_neocortex	dividing_neocortex
70	17	116	20762	472392	0.11832796264617845	-2.398883831698199e-279	0.0055871303342645215	oligo_proneocortex	dividing_neocortex
71	17	29	5353	472392	0.11473590325331388	-8.453741949140764e-75	0.005417522884363908	oligo_striatum	dividing_neocortex
72	17	252	102946	472392	0.05184294313958282	-0	0.0024478852990888426	oligo_thalamus	dividing_neocortex
73	17	1286	19170	472392	1.420749265353329	-78.24084245335229	0.06708398539384455	radialglia_allocortex	dividing_neocortex
74	17	168	1995	472392	1.783466541168753	-27.532457373570885	0.08421052631578947	radialglia_cerebellum	dividing_neocortex
75	17	27	5913	472392	0.09670623368209562	-2.043312308347803e-87	0.0045662100456621	radialglia_claustrum	dividing_neocortex
76	17	3393	157593	472392	0.4559797132071459	-0	0.021530144105385392	radialglia_GE	dividing_neocortex
77	17	260	19562	472392	0.28148721735295595	-3.9500757848994835e-153	0.013291074532256416	radialglia_hypothalamus	dividing_neocortex
78	17	35	1530	472392	0.48447926874069464	-2.5129984939106083e-7	0.02287581699346405	radialglia_midbrain	dividing_neocortex
79	17	26179	570359	472392	0.9720829787071376	-5.989081419535889e-7	0.045899161756016826	radialglia_neocortex	dividing_neocortex
80	17	288	4352	472392	1.401529313142724	-18.083302809729084	0.0661764705882353	radialglia_proneocortex	dividing_neocortex
81	17	68	17033	472392	0.08455053319989243	-2.6668994659943893e-257	0.003992250337579992	radialglia_striatum	dividing_neocortex
82	17	282	29754	472392	0.20072540094571692	-4.0455430734571935e-304	0.009477717281710022	radialglia_thalamus	dividing_neocortex
2	18	1	8736	772	1.483444124959669	-0.7122240482882746	1.1446886446886447e-4	astrocyte_cerebellum	dividing_proneocortex
5	18	1	123329	772	0.10507964773611778	-6.93690136306917e-5	8.108392997591807e-6	astrocyte_hypothalamus	dividing_proneocortex
7	18	6	23848	772	3.26049174999522	-4.478172840197229	2.515934250251593e-4	astrocyte_neocortex	dividing_proneocortex
9	18	2	18833	772	1.3762404158283512	-0.8520178069764992	1.0619656985079382e-4	astrocyte_striatum	dividing_proneocortex
10	18	5	190825	772	0.33956158458398183	-9.747156194150159e-4	2.6202017555351762e-5	astrocyte_thalamus	dividing_proneocortex
11	18	5	17176	772	3.772522087694361	-4.471872775127712	2.911038658593386e-4	dividing_allocortex	dividing_proneocortex
14	18	10	370410	772	0.3498654970343044	-1.4920214647053972e-5	2.699711130908993e-5	dividing_GE	dividing_proneocortex
